unit_id,name,price,about,bedrooms,bathrooms,size,property_type,location,price_per_sqm,link,Private Pool,Private Gym,Private Garden,Covered Parking,Maids Quarters,Jacuzzi,Garden,Balcony
U944784,2 Bedroom Apartment for sale at Palm Hills Village Gate,"EGP30,100,000","This property is a 150 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of thePalm Hills Village Gateproject in South Investors Area, Cairo. You can buy this apartment for a base price of EGP30,100,000 (EGP201,000/SqM).",2,2,150,Apartment,"South Investors Area, New Cairo City,Cairo","EGP201,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-palm-hills-village-gate-in-south-investors-area-cairo-u944784,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U962918,3 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP52,300,000","This property is a 305 SqM apartment with3 bedroomsand 4 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP52,300,000 (EGP172,000/SqM).",3,4,305,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP172,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u962918,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U948504,3 Bedroom Apartment for sale at Mountain View iCity,"EGP27,500,000","This property is a 155 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMountain View iCityproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP27,500,000 (EGP177,000/SqM).",3,3,155,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP177,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-icity-in-the-5th-settlement-cairo-u948504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U965980,3 Bedroom Apartment for sale at Mivida,"EGP65,400,000","This property is a 186 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP65,400,000 (EGP352,000/SqM).",3,3,186,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP352,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u965980,N/A,N/A,mawgood,N/A,mawgood,N/A,mawgood,mawgood
U956154,4 Bedroom Villa for sale at Lake View,"EGP288,000,000","This property is a 650 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theLake Viewproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP288,000,000 (EGP443,000/SqM).",4,4,650,Villa,"The 5th Settlement, Cairo","EGP443,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-lake-view-in-the-5th-settlement-cairo-u956154,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U954194,3 Bedroom Apartment for sale at Mivida,"EGP76,800,000","This property is a 234 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP76,800,000 (EGP328,000/SqM).",3,3,234,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP328,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u954194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U949358,5 Bedroom Villa for sale at Mivida,"EGP144,000,000","This property is a 356 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP144,000,000 (EGP404,000/SqM).",5,5,356,Villa,"The 5th Settlement, Cairo","EGP404,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-mivida-in-the-5th-settlement-cairo-u949358,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U941422,4 Bedroom Apartment for sale at Eastown,"EGP59,500,000","This property is a 314 SqM apartment with4 bedroomsand 4 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP59,500,000 (EGP190,000/SqM).",4,4,314,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP190,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u941422,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U940756,4 Bedroom Apartment for sale at The Square,"EGP26,800,000","This property is a 210 SqM apartment with4 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Squareproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP26,800,000 (EGP128,000/SqM).",4,3,210,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP128,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-apartment-for-sale-at-the-square-in-the-5th-settlement-cairo-u940756,N/A,N/A,N/A,N/A,N/A,mawgood,N/A,mawgood
U936548,3 Bedroom Apartment for sale at Beta Greens,"EGP25,500,000","This property is a 205 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theBeta Greensproject in Mostakbal City Compounds, Cairo. You can buy this apartment for a base price of EGP25,500,000 (EGP124,000/SqM).",3,3,205,Apartment,"Mostakbal City Compounds, Mostakbal City - Future City,Cairo","EGP124,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-beta-greens-in-mostakbal-city-compounds-cairo-u936548,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U942912,4 Bedroom Villa for sale at Mountain View 2,"EGP157,000,000","This property is a 570 SqM villa with4 bedroomsand 5 bathrooms that is available for sale. It is part of theMountain View 2project in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP157,000,000 (EGP275,000/SqM).",4,5,570,Villa,"The 5th Settlement, Cairo","EGP275,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-mountain-view-2-in-the-5th-settlement-cairo-u942912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U966700,3 Bedroom Apartment for sale at Bait Alwatan,"EGP22,700,000","This property is a 305 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theBait Alwatanproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP22,700,000 (EGP74,600/SqM).",3,3,305,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP74,600",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-bait-alwatan-in-the-5th-settlement-cairo-u966700,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood,N/A
U943798,2 Bedroom Apartment for sale at Eastown,"EGP34,700,000","This property is a 150 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP34,700,000 (EGP231,000/SqM).",2,2,150,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP231,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u943798,N/A,N/A,N/A,N/A,mawgood,N/A,N/A,mawgood
U931506,2 Bedroom Apartment for sale at Lake View Residence,"EGP23,400,000","This property is a 122 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theLake View Residenceproject in The 5th Settlement, Cairo and was completed in Jan 2023. You can buy this apartment for a base price of EGP23,400,000 (EGP192,000/SqM).",2,2,122,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP192,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-lake-view-residence-in-the-5th-settlement-cairo-u931506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U926624,4 Bedroom Apartment for sale at Stone Residence,"EGP30,100,000","This property is a 220 SqM apartment with4 bedroomsand 3 bathrooms that is available for sale. It is part of theStone Residenceproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP30,100,000 (EGP137,000/SqM).",4,3,220,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP137,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-apartment-for-sale-at-stone-residence-in-the-5th-settlement-cairo-u926624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U948898,4 Bedroom Apartment for sale at Stone Residence,"EGP31,700,000","This property is a 220 SqM apartment with4 bedroomsand 3 bathrooms that is available for sale. It is part of theStone Residenceproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP31,700,000 (EGP144,000/SqM).",4,3,220,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP144,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-apartment-for-sale-at-stone-residence-in-the-5th-settlement-cairo-u948898,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood,N/A
U946922,4 Bedroom Apartment for sale at Al Burouj Compound,"EGP39,000,000","This property is a 276 SqM apartment with4 bedroomsand 4 bathrooms that is available for sale. It is part of theAl Burouj Compoundproject in El Shorouk Compounds, Cairo. You can buy this apartment for a base price of EGP39,000,000 (EGP141,000/SqM).",4,4,276,Apartment,"El Shorouk Compounds, Shorouk City,Cairo","EGP141,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-apartment-for-sale-at-al-burouj-compound-in-el-shorouk-compounds-cairo-u946922,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U925732,3 Bedroom Apartment for sale at Porto New Cairo,"EGP52,300,000","This property is a 220 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of thePorto New Cairoproject in The 5th Settlement, Cairo and was completed in Aug 2008. You can buy this apartment for a base price of EGP52,300,000 (EGP238,000/SqM).",3,3,220,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP238,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-porto-new-cairo-in-the-5th-settlement-cairo-u925732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U952444,4 Bedroom Townhouse for sale at Hyde Park,"EGP66,700,000","This property is a 256 SqM townhouse with4 bedroomsand 4 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this townhouse for a base price of EGP66,700,000 (EGP261,000/SqM).",4,4,256,Townhouse,"The 5th Settlement, Cairo","EGP261,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-townhouse-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u952444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U951010,4 Bedroom Penthouse for sale at Village Gardens Katameya,"EGP38,600,000","This property is a 245 SqM penthouse with4 bedroomsand 4 bathrooms that is available for sale. It is part of theVillage Gardens Katameyaproject in The 5th Settlement, Cairo. You can buy this penthouse for a base price of EGP38,600,000 (EGP158,000/SqM).",4,4,245,Penthouse,"The 5th Settlement, New Cairo City,Cairo","EGP158,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-penthouse-for-sale-at-village-gardens-katameya-in-the-5th-settlement-cairo-u951010,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U939140,3 Bedroom Apartment for sale at Fifth Square,"EGP37,900,000","This property is a 205 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theFifth Squareproject in North Investors Area, Cairo. You can buy this apartment for a base price of EGP37,900,000 (EGP185,000/SqM).",3,3,205,Apartment,"North Investors Area, New Cairo City,Cairo","EGP185,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-fifth-square-in-north-investors-area-cairo-u939140,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U921478,3 Bedroom Apartment for sale at Lake View,"EGP46,400,000","This property is a 215 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theLake Viewproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP46,400,000 (EGP216,000/SqM).",3,3,215,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP216,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-lake-view-in-the-5th-settlement-cairo-u921478,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U936928,2 Bedroom Apartment for sale at Village Gardens Katameya,"EGP25,500,000","This property is a 159 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theVillage Gardens Katameyaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP25,500,000 (EGP160,000/SqM).",2,2,159,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP160,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-village-gardens-katameya-in-the-5th-settlement-cairo-u936928,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,N/A
U962408,3 Bedroom Apartment for sale at The Square,"EGP22,200,000","This property is a 167 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Squareproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP22,200,000 (EGP133,000/SqM).",3,3,167,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP133,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-square-in-the-5th-settlement-cairo-u962408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U941814,3 Bedroom Apartment for sale at Taj City,"EGP27,500,000","This property is a 160 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theTaj Cityproject in The 5th Settlement, Cairo and it is scheduled for completion in May 2029. You can buy this apartment for a base price of EGP27,500,000 (EGP172,000/SqM).",3,3,160,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP172,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-taj-city-in-the-5th-settlement-cairo-u941814,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U938416,3 Bedroom Apartment for sale at Bait Alwatan,"EGP19,200,000","This property is a 240 SqM apartment with3 bedroomsand 1 bathroom that is available for sale. It is part of theBait Alwatanproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP19,200,000 (EGP80,100/SqM).",3,1,240,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP80,100",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-bait-alwatan-in-the-5th-settlement-cairo-u938416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U944380,4 Bedroom Villa for sale at Villette,"EGP134,000,000","This property is a 525 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theVilletteproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP134,000,000 (EGP255,000/SqM).",4,4,525,Villa,"The 5th Settlement, Cairo","EGP255,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-villette-in-the-5th-settlement-cairo-u944380,N/A,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood
U924464,3 Bedroom Apartment for sale at Bait Alwatan,"EGP19,200,000","This property is a 240 SqM apartment with3 bedroomsand 1 bathroom that is available for sale. It is part of theBait Alwatanproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP19,200,000 (EGP80,100/SqM).",3,1,240,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP80,100",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-bait-alwatan-in-the-5th-settlement-cairo-u924464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U920784,3 Bedroom Apartment for sale at Rehab City First Phase,"EGP28,800,000","This property is a 150 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theRehab City First Phaseproject in Al Rehab, Cairo. You can buy this apartment for a base price of EGP28,800,000 (EGP192,000/SqM).",3,2,150,Apartment,"Al Rehab, New Cairo City,Cairo","EGP192,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-rehab-city-first-phase-in-al-rehab-cairo-u920784,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U943464,5 Bedroom Townhouse for sale at Layan Residence,"EGP63,500,000","This property is a 400 SqM townhouse with5 bedroomsand 5 bathrooms that is available for sale. It is part of theLayan Residenceproject in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP63,500,000 (EGP159,000/SqM).",5,5,400,Townhouse,"The 5th Settlement, Cairo","EGP159,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-townhouse-for-sale-at-layan-residence-in-the-5th-settlement-cairo-u943464,N/A,N/A,mawgood,N/A,mawgood,N/A,mawgood,mawgood
U944164,2 Bedroom Apartment for sale at Eastown,"EGP33,400,000","This property is a 156 SqM apartment with2 bedroomsand 3 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP33,400,000 (EGP214,000/SqM).",2,3,156,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP214,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u944164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U923892,4 Bedroom Apartment for sale at Bait Alwatan,"EGP20,000,000","This property is a 250 SqM apartment with4 bedroomsand 3 bathrooms that is available for sale. It is part of theBait Alwatanproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP20,000,000 (EGP79,800/SqM).",4,3,250,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP79,800",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-apartment-for-sale-at-bait-alwatan-in-the-5th-settlement-cairo-u923892,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U931758,5 Bedroom Villa for sale at Katameya Dunes,"EGP216,000,000","This property is a 900 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theKatameya Dunesproject in El Katameya, Cairo. You can buy this villa for a base price of EGP216,000,000 (EGP240,000/SqM).",5,5,900,Villa,"El Katameya, Cairo","EGP240,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-katameya-dunes-in-el-katameya-cairo-u931758,mawgood,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U957650,4 Bedroom Villa for sale at Sarai,"EGP28,800,000","This property is a 265 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theSaraiproject in Mostakbal City Compounds, Cairo. You can buy this villa for a base price of EGP28,800,000 (EGP109,000/SqM).",4,4,265,Villa,"Mostakbal City Compounds, Cairo","EGP109,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-sarai-in-mostakbal-city-compounds-cairo-u957650,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U957662,4 Bedroom Villa for sale at Sarai,"EGP28,800,000","This property is a 265 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theSaraiproject in Mostakbal City Compounds, Cairo. You can buy this villa for a base price of EGP28,800,000 (EGP109,000/SqM).",4,4,265,Villa,"Mostakbal City Compounds, Cairo","EGP109,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-sarai-in-mostakbal-city-compounds-cairo-u957662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U949952,3 Bedroom Apartment for sale at El Patio 7,"EGP49,500,000","This property is a 160 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEl Patio 7project in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP49,500,000 (EGP309,000/SqM).",3,3,160,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP309,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-patio-7-in-the-5th-settlement-cairo-u949952,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U958300,3 Bedroom Apartment for sale at De Joya,"EGP22,900,000","This property is a 197 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theDe Joyaproject in New Capital Compounds, Cairo. You can buy this apartment for a base price of EGP22,900,000 (EGP116,000/SqM).",3,3,197,Apartment,"New Capital Compounds, New Capital City,Cairo","EGP116,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-de-joya-in-new-capital-compounds-cairo-u958300,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U956764,3 Bedroom Apartment for sale at Mivida,"EGP64,100,000","This property is a 200 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP64,100,000 (EGP321,000/SqM).",3,3,200,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP321,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u956764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U941522,5 Bedroom Villa for sale at Lake View,"EGP478,000,000","This property is a 1,100 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theLake Viewproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP478,000,000 (EGP434,000/SqM).",5,5,1100,Villa,"The 5th Settlement, Cairo","EGP434,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-lake-view-in-the-5th-settlement-cairo-u941522,N/A,N/A,mawgood,N/A,mawgood,N/A,mawgood,mawgood
U940804,3 Bedroom Apartment for sale at Mivida,"EGP65,400,000","This property is a 204 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP65,400,000 (EGP321,000/SqM).",3,3,204,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP321,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u940804,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood,mawgood
U947182,3 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP32,700,000","This property is a 200 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP32,700,000 (EGP164,000/SqM).",3,3,200,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP164,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u947182,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U923620,2 Bedroom Apartment for sale at Galleria Moon Valley,"EGP19,000,000","This property is a 125 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theGalleria Moon Valleyproject in South Investors Area, Cairo. You can buy this apartment for a base price of EGP19,000,000 (EGP152,000/SqM).",2,2,125,Apartment,"South Investors Area, New Cairo City,Cairo","EGP152,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-galleria-moon-valley-in-south-investors-area-cairo-u923620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U955006,2 Bedroom Apartment for sale at El Patio 7,"EGP47,100,000","This property is a 165 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theEl Patio 7project in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP47,100,000 (EGP285,000/SqM).",2,2,165,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP285,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-el-patio-7-in-the-5th-settlement-cairo-u955006,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood,mawgood
U956986,5 Bedroom Villa for sale at Sarai,"EGP34,000,000","This property is a 295 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theSaraiproject in Mostakbal City Compounds, Cairo. You can buy this villa for a base price of EGP34,000,000 (EGP115,000/SqM).",5,5,295,Villa,"Mostakbal City Compounds, Cairo","EGP115,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-sarai-in-mostakbal-city-compounds-cairo-u956986,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U959176,5 Bedroom Townhouse for sale at Sarai,"EGP39,300,000","This property is a 329 SqM townhouse with5 bedroomsand 7 bathrooms that is available for sale. It is part of theSaraiproject in Mostakbal City Compounds, Cairo. You can buy this townhouse for a base price of EGP39,300,000 (EGP119,000/SqM).",5,7,329,Townhouse,"Mostakbal City Compounds, Cairo","EGP119,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-townhouse-for-sale-at-sarai-in-mostakbal-city-compounds-cairo-u959176,mawgood,N/A,mawgood,N/A,mawgood,mawgood,mawgood,mawgood
U942460,3 Bedroom Apartment for sale at Galleria Moon Valley,"EGP22,200,000","This property is a 161 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theGalleria Moon Valleyproject in South Investors Area, Cairo. You can buy this apartment for a base price of EGP22,200,000 (EGP138,000/SqM).",3,2,161,Apartment,"South Investors Area, New Cairo City,Cairo","EGP138,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-galleria-moon-valley-in-south-investors-area-cairo-u942460,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U954858,2 Bedroom Apartment for sale at The Square,"EGP16,400,000","This property is a 131 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theThe Squareproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP16,400,000 (EGP125,000/SqM).",2,2,131,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP125,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-the-square-in-the-5th-settlement-cairo-u954858,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U926856,5 Bedroom Villa for sale at Villette,"EGP137,000,000","This property is a 590 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theVilletteproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP137,000,000 (EGP233,000/SqM).",5,5,590,Villa,"The 5th Settlement, Cairo","EGP233,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-villette-in-the-5th-settlement-cairo-u926856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U949300,2 Bedroom Apartment for sale at Century City,"EGP20,300,000","This property is a 121 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theCentury Cityproject in The 5th Settlement, Cairo and was completed in Dec 2010. You can buy this apartment for a base price of EGP20,300,000 (EGP168,000/SqM).",2,2,121,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP168,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-century-city-in-the-5th-settlement-cairo-u949300,N/A,mawgood,N/A,mawgood,N/A,N/A,N/A,mawgood
U924034,5 Bedroom Villa for sale at Lake View,"EGP288,000,000","This property is a 800 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theLake Viewproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP288,000,000 (EGP360,000/SqM).",5,5,800,Villa,"The 5th Settlement, Cairo","EGP360,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-lake-view-in-the-5th-settlement-cairo-u924034,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
